2022-01-01; 0a3cd03a-470; 28079; 28079; -3.733; 40.398; 1033.357; 0; 0.000; 0.000; 0.000 ; 0.000; 0.000; 0.000; 0.000 
2022-01-01; ab9231ea-dc3; 08019; 08019; 2.196; 41.454; 491.008; 0; 0.000; 0.000; 0.000 ; 0.000; 0.000; 0.000; 0.000 
