2010-01-01; 0f1caeb9-23e; 28079; 28079; -3.733; 40.398; 1033.357; 0; 0.000; 0.000; 0.000 ; 0.000; 0.000; 0.000; 0.000 
2010-01-01; 50fd7175-8ff; 08019; 08019; 2.196; 41.454; 491.008; 0; 0.000; 0.000; 0.000 ; 0.000; 0.000; 0.000; 0.000 
