
2022-01-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;0
2022-01-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;0
2022-02-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;0
2022-02-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;1
2022-03-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;0
2022-03-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;1
2022-04-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;1
2022-04-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;2
2022-05-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;1
2022-05-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;2
2022-06-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;2
2022-06-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;2
2022-07-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;3
2022-07-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;3
2022-08-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;4
2022-08-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;4
2022-09-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;5
2022-09-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;4
2022-10-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;5
2022-10-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;5
2022-11-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;5
2022-11-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;5
2022-12-01;28079;0.000;0;0.000;0.0000;nan;0.0000;0.37822;0.000;0.000000;0.000000;0.000000;0.000000;5
2022-12-01;08019;0.000;0;0.000;0.0000;nan;0.0000;0.36634;0.000;0.000000;0.000000;0.000000;0.000000;6
