2010-01-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-01-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-02-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-02-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-03-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-03-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-04-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2010-04-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-05-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0
2010-05-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-06-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0
2010-06-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2010-07-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0
2010-07-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
2010-08-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0
2010-08-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0
2010-09-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0
2010-09-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0
2010-10-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0
2010-10-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0
2010-11-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0
2010-11-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0
2010-12-01;1001;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0
2010-12-01;1008;0.0;0.0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0
